Park	Transect	Day	Month	Year	ActualDate	BiMonth	TimeStart	TimeEnd	Thomsons	Impala	Zebra	Gnu	Topi	Warthog	Hartebeast	Grants	Buffalo	Hippo	Giraffe	Ostrich	Eland	Elephant	Oribi	Reedbuck	Waterbuck	Baboons	Bushbuck	Other	Comments	TotalPrey	AvgPrey	Distance
N	WHIGH	16	1	1993	16-Jan-93	2	 		1	0	0	1	0	 	0	 		 		 		 		 		 		0	 	2	189.971581	4
N	WHIGH	1	2	1993	01-Feb-93	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		4	 	4	189.971581	4
N	WHIGH	1	3	1993	01-Mar-93	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	1993	16-Mar-93	2	 		0	0	0	0	0	 	1	 		 		 		 		 		 		2	 	3	189.971581	4
N	WHIGH	1	4	1993	01-Apr-93	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	4	1993	16-Apr-93	2	 		57	0	35	2	0	 	0	 		 		 		 		 		 		0	 	94	189.971581	4
N	WHIGH	1	5	1993	01-May-93	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	1993	16-May-93	2	 		0	0	543	0	0	 	1	 		 		 		 		 		 		1	 	545	189.971581	4
N	WHIGH	1	6	1993	01-Jun-93	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1993	16-Jun-93	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	1993	01-Jul-93	1	 		0	0	99	0	5	 	0	 		 		 		 		 		 		0	 	104	189.971581	4
N	WHIGH	16	7	1993	16-Jul-93	2	 		2	1	204	2777	0	 	0	 		 		 		 		 		 		0	 	2984	189.971581	4
N	WHIGH	1	8	1993	01-Aug-93	1	 		0	0	0	68	9	 	0	 		 		 		 		 		 		0	 	77	189.971581	4
N	WHIGH	16	8	1993	16-Aug-93	2	 		9	0	0	0	1	 	0	 		 		 		 		 		 		0	 	10	189.971581	4
N	WHIGH	1	9	1993	01-Sep-93	1	 		10	2	131	719	0	 	0	 		 		 		 		 		 		0	 	862	189.971581	4
N	WHIGH	16	9	1993	16-Sep-93	2	 		29	0	79	13	8	 	0	 		 		 		 		 		 		0	 	129	189.971581	4
N	WHIGH	1	10	1993	01-Oct-93	1	 		7	0	13	127	4	 	0	 		 		 		 		 		 		0	 	151	189.971581	4
N	WHIGH	16	10	1993	16-Oct-93	2	 		27	0	0	30	4	 	0	 		 		 		 		 		 		0	 	61	189.971581	4
N	WHIGH	1	11	1993	01-Nov-93	1	 		4	0	0	0	0	 	0	 		 		 		 		 		 		0	 	4	189.971581	4
N	WHIGH	16	11	1993	16-Nov-93	2	 		46	0	0	0	0	 	0	 		 		 		 		 		 		18	 	64	189.971581	4
N	WHIGH	1	12	1993	01-Dec-93	1	 		45	0	0	0	2	 	0	 		 		 		 		 		 		0	 	47	189.971581	4
N	WHIGH	16	12	1993	16-Dec-93	2	 		76	36	0	3	5	 	0	 		 		 		 		 		 		0	 	120	189.971581	4
N	WHIGH	1	1	1994	01-Jan-94	1	 		34	0	0	0	0	 	0	 		 		 		 		 		 		0	 	34	189.971581	4
N	WHIGH	16	1	1994	16-Jan-94	2	 		91	37	9	378	0	 	0	 		 		 		 		 		 		7	 	522	189.971581	4
N	WHIGH	1	2	1994	01-Feb-94	1	 		50	1	37	119	22	 	0	 		 		 		 		 		 		3	 	232	189.971581	4
N	WHIGH	15	2	1994	15-Feb-94	2	 		53	0	5	0	16	 	0	 		 		 		 		 		 		1	 	75	189.971581	4
N	WHIGH	1	3	1994	01-Mar-94	1	 		351	1	0	0	53	 	0	 		 		 		 		 		 		12	 	417	189.971581	4
N	WHIGH	16	3	1994	16-Mar-94	2	 		44	7	0	0	24	 	0	 		 		 		 		 		 		9	 	84	189.971581	4
N	WHIGH	1	4	1994	01-Apr-94	1	 		12	0	0	0	23	 	0	 		 		 		 		 		 		0	 	35	189.971581	4
N	WHIGH	16	4	1994	16-Apr-94	2	 		159	0	0	0	1	 	0	 		 		 		 		 		 		0	 	160	189.971581	4
N	WHIGH	1	5	1994	01-May-94	1	 		0	0	0	4	6	 	4	 		 		 		 		 		 		0	 	14	189.971581	4
N	WHIGH	16	5	1994	16-May-94	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1994	01-Jun-94	1	 		0	0	3	0	0	 	0	 		 		 		 		 		 		0	 	3	189.971581	4
N	WHIGH	16	6	1994	16-Jun-94	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	1994	01-Jul-94	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	7	1994	16-Jul-94	2	 		31	0	0	0	0	 	0	 		 		 		 		 		 		0	 	31	189.971581	4
N	WHIGH	1	8	1994	01-Aug-94	1	 		1	0	0	0	0	 	0	 		 		 		 		 		 		6	 	7	189.971581	4
N	WHIGH	16	8	1994	16-Aug-94	2	 		119	5	3	386	91	 	0	 		 		 		 		 		 		8	 	612	189.971581	4
N	WHIGH	1	9	1994	01-Sep-94	1	 		79	3	37	255	38	 	0	 		 		 		 		 		 		1	 	413	189.971581	4
N	WHIGH	16	9	1994	16-Sep-94	2	 		29	0	0	0	7	 	0	 		 		 		 		 		 		3	 	39	189.971581	4
N	WHIGH	1	10	1994	01-Oct-94	1	 		3	1	33	27	21	 	1	 		 		 		 		 		 		3	 	89	189.971581	4
N	WHIGH	16	10	1994	16-Oct-94	2	 		3	21	38	247	6	 	0	 		 		 		 		 		 		0	 	315	189.971581	4
N	WHIGH	1	11	1994	01-Nov-94	1	 		10	1	0	226	0	 	0	 		 		 		 		 		 		0	 	237	189.971581	4
N	WHIGH	16	11	1994	16-Nov-94	2	 		29	0	0	0	2	 	0	 		 		 		 		 		 		0	 	31	189.971581	4
N	WHIGH	1	12	1994	01-Dec-94	1	 		42	0	0	0	12	 	0	 		 		 		 		 		 		1	 	55	189.971581	4
N	WHIGH	16	12	1994	16-Dec-94	2	 		178	12	0	0	42	 	19	 		 		 		 		 		 		2	 	253	189.971581	4
N	WHIGH	1	1	1995	01-Jan-95	1	 		260	0	16	0	53	 	4	 		 		 		 		 		 		28	 	361	189.971581	4
N	WHIGH	16	1	1995	16-Jan-95	2	 		530	1	21	0	66	 	0	 		 		 		 		 		 		12	 	630	189.971581	4
N	WHIGH	1	2	1995	01-Feb-95	1	 		352	5	6	0	27	 	0	 		 		 		 		 		 		4	 	394	189.971581	4
N	WHIGH	15	2	1995	15-Feb-95	2	 		69	0	10	0	15	 	0	 		 		 		 		 		 		2	 	96	189.971581	4
N	WHIGH	1	3	1995	01-Mar-95	1	 		371	5	4	2	125	 	0	 		 		 		 		 		 		21	 	528	189.971581	4
N	WHIGH	16	3	1995	16-Mar-95	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	4	1995	01-Apr-95	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		10	 	10	189.971581	4
N	WHIGH	16	4	1995	16-Apr-95	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		12	 	12	189.971581	4
N	WHIGH	1	5	1995	01-May-95	1	 		0	0	0	0	0	 	2	 		 		 		 		 		 		0	 	2	189.971581	4
N	WHIGH	16	5	1995	16-May-95	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1995	01-Jun-95	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1995	16-Jun-95	2	 		0	0	0	0	1	 	0	 		 		 		 		 		 		4	 	5	189.971581	4
N	WHIGH	1	7	1995	01-Jul-95	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	7	1995	16-Jul-95	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	8	1995	01-Aug-95	1	 		0	0	2	0	0	 	0	 		 		 		 		 		 		0	 	2	189.971581	4
N	WHIGH	16	8	1995	16-Aug-95	2	 		12	0	61	740	0	 	0	 		 		 		 		 		 		0	 	813	189.971581	4
N	WHIGH	1	9	1995	01-Sep-95	1	 		5	0	110	69	0	 	0	 		 		 		 		 		 		0	 	184	189.971581	4
N	WHIGH	16	9	1995	16-Sep-95	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	10	1995	01-Oct-95	1	 		13	0	0	0	3	 	0	 		 		 		 		 		 		7	 	23	189.971581	4
N	WHIGH	16	10	1995	16-Oct-95	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	11	1995	01-Nov-95	1	 		0	0	0	0	1	 	0	 		 		 		 		 		 		1	 	2	189.971581	4
N	WHIGH	16	11	1995	16-Nov-95	2	 		0	0	0	0	1	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	1	12	1995	01-Dec-95	1	 		2	0	0	0	0	 	0	 		 		 		 		 		 		2	 	4	189.971581	4
N	WHIGH	16	12	1995	16-Dec-95	2	 		0	1	7	0	12	 	0	 		 		 		 		 		 		3	 	23	189.971581	4
N	WHIGH	1	1	1996	01-Jan-96	1	 		35	1	0	0	0	 	0	 		 		 		 		 		 		5	 	41	189.971581	4
N	WHIGH	16	1	1996	16-Jan-96	2	 		0	0	0	33	0	 	0	 		 		 		 		 		 		0	 	33	189.971581	4
N	WHIGH	1	2	1996	01-Feb-96	1	 		0	0	0	0	0	 	1	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	15	2	1996	15-Feb-96	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	3	1996	01-Mar-96	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	1996	16-Mar-96	2	 		0	0	0	0	0	 	1	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	1	4	1996	01-Apr-96	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	5	1996	01-May-96	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	1996	16-May-96	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1996	01-Jun-96	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1996	16-Jun-96	2	 		4	0	14	3567	1	 	0	 		 		 		 		 		 		0	 	3586	189.971581	4
N	WHIGH	1	7	1996	01-Jul-96	1	 		1	0	42	0	51	 	0	 		 		 		 		 		 		2	 	96	189.971581	4
N	WHIGH	16	7	1996	16-Jul-96	2	 		15	1	5	1662	0	 	0	 		 		 		 		 		 		0	 	1683	189.971581	4
N	WHIGH	1	8	1996	01-Aug-96	1	 		128	1	164	57	89	 	0	 		 		 		 		 		 		0	 	439	189.971581	4
N	WHIGH	16	8	1996	16-Aug-96	2	 		66	0	0	1262	0	 	0	 		 		 		 		 		 		0	 	1328	189.971581	4
N	WHIGH	1	9	1996	01-Sep-96	1	 		18	0	3	717	4	 	0	 		 		 		 		 		 		0	 	742	189.971581	4
N	WHIGH	16	9	1996	16-Sep-96	2	 		19	0	0	55	1	 	0	 		 		 		 		 		 		2	 	77	189.971581	4
N	WHIGH	1	10	1996	01-Oct-96	1	 		26	0	83	24	27	 	0	 		 		 		 		 		 		4	 	164	189.971581	4
N	WHIGH	16	10	1996	16-Oct-96	2	 		55	0	80	3	24	 	12	 		 		 		 		 		 		0	 	174	189.971581	4
N	WHIGH	1	11	1996	01-Nov-96	1	 		38	6	58	47	10	 	2	 		 		 		 		 		 		2	 	163	189.971581	4
N	WHIGH	16	11	1996	16-Nov-96	2	 		42	6	32	55	31	 	2	 		 		 		 		 		 		2	 	170	189.971581	4
N	WHIGH	1	12	1996	01-Dec-96	1	 		44	10	31	41	4	 	2	 		 		 		 		 		 		3	 	135	189.971581	4
N	WHIGH	16	12	1996	16-Dec-96	2	 		27	0	16	8	8	 	0	 		 		 		 		 		 		1	 	60	189.971581	4
N	WHIGH	1	1	1997	01-Jan-97	1	 		102	6	0	2	44	 	7	 		 		 		 		 		 		7	 	168	189.971581	4
N	WHIGH	16	1	1997	16-Jan-97	2	 		24	0	0	6	99	 	5	 		 		 		 		 		 		1	 	135	189.971581	4
N	WHIGH	1	2	1997	01-Feb-97	1	 		11	0	0	0	66	 	0	 		 		 		 		 		 		10	 	87	189.971581	4
N	WHIGH	15	2	1997	15-Feb-97	2	 		60	0	10	0	29	 	1	 		 		 		 		 		 		5	 	105	189.971581	4
N	WHIGH	1	3	1997	01-Mar-97	1	 		50	2	48	5	17	 	0	 		 		 		 		 		 		2	 	124	189.971581	4
N	WHIGH	16	3	1997	16-Mar-97	2	 		99	2	17	31	37	 	2	 		 		 		 		 		 		20	 	208	189.971581	4
N	WHIGH	1	4	1997	01-Apr-97	1	 		17	0	0	44	2	 	0	 		 		 		 		 		 		3	 	66	189.971581	4
N	WHIGH	16	4	1997	16-Apr-97	2	 		38	0	0	1	23	 	0	 		 		 		 		 		 		1	 	63	189.971581	4
N	WHIGH	1	5	1997	01-May-97	1	 		1	0	0	0	0	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	16	5	1997	16-May-97	2	 		0	0	0	0	0	 	2	 		 		 		 		 		 		1	 	3	189.971581	4
N	WHIGH	1	6	1997	01-Jun-97	1	 		0	0	0	0	0	 	8	 		 		 		 		 		 		0	 	8	189.971581	4
N	WHIGH	16	6	1997	16-Jun-97	2	 		0	0	0	0	0	 	2	 		 		 		 		 		 		1	 	3	189.971581	4
N	WHIGH	1	7	1997	01-Jul-97	1	 		0	0	0	0	0	 	1	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	16	7	1997	16-Jul-97	2	 		2	0	0	0	0	 	0	 		 		 		 		 		 		2	 	4	189.971581	4
N	WHIGH	1	8	1997	01-Aug-97	1	 		53	0	131	360	3	 	0	 		 		 		 		 		 		7	 	554	189.971581	4
N	WHIGH	16	8	1997	16-Aug-97	2	 		93	0	22	178	9	 	0	 		 		 		 		 		 		10	 	312	189.971581	4
N	WHIGH	1	9	1997	01-Sep-97	1	 		38	1	47	36	58	 	0	 		 		 		 		 		 		0	 	180	189.971581	4
N	WHIGH	16	9	1997	16-Sep-97	2	 		33	0	11	87	27	 	0	 		 		 		 		 		 		10	 	168	189.971581	4
N	WHIGH	1	10	1997	01-Oct-97	1	 		30	0	4	262	32	 	0	 		 		 		 		 		 		3	 	331	189.971581	4
N	WHIGH	16	10	1997	16-Oct-97	2	 		9	26	0	15	5	 	0	 		 		 		 		 		 		2	 	57	189.971581	4
N	WHIGH	1	11	1997	01-Nov-97	1	 		11	0	16	6	6	 	1	 		 		 		 		 		 		5	 	45	189.971581	4
N	WHIGH	16	11	1997	16-Nov-97	2	 		36	1	3	0	13	 	0	 		 		 		 		 		 		1	 	54	189.971581	4
N	WHIGH	1	12	1997	01-Dec-97	1	 		5	0	0	0	0	 	0	 		 		 		 		 		 		2	 	7	189.971581	4
N	WHIGH	16	12	1997	16-Dec-97	2	 		0	0	0	0	36	 	0	 		 		 		 		 		 		7	 	43	189.971581	4
N	WHIGH	1	1	1998	01-Jan-98	1	 		3	0	0	0	0	 	0	 		 		 		 		 		 		19	 	22	189.971581	4
N	WHIGH	16	1	1998	16-Jan-98	2	 		0	0	0	0	1	 	0	 		 		 		 		 		 		3	 	4	189.971581	4
N	WHIGH	1	2	1998	01-Feb-98	1	 		0	0	0	0	5	 	0	 		 		 		 		 		 		0	 	5	189.971581	4
N	WHIGH	15	2	1998	15-Feb-98	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		2	 	2	189.971581	4
N	WHIGH	1	3	1998	01-Mar-98	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	1998	16-Mar-98	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		3	 	3	189.971581	4
N	WHIGH	1	4	1998	01-Apr-98	1	 		0	0	0	0	6	 	0	 		 		 		 		 		 		15	 	21	189.971581	4
N	WHIGH	16	4	1998	16-Apr-98	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	1998	16-May-98	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1998	01-Jun-98	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1998	16-Jun-98	2	 		0	0	0	0	0	 	8	 		 		 		 		 		 		18	 	26	189.971581	4
N	WHIGH	1	7	1998	01-Jul-98	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		2	 	2	189.971581	4
N	WHIGH	16	7	1998	16-Jul-98	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	8	1998	01-Aug-98	1	 		0	0	43	0	0	 	0	 		 		 		 		 		 		1	 	44	189.971581	4
N	WHIGH	16	8	1998	16-Aug-98	2	 		0	0	94	325	0	 	0	 		 		 		 		 		 		0	 	419	189.971581	4
N	WHIGH	1	9	1998	01-Sep-98	1	 		1	0	8	339	2	 	0	 		 		 		 		 		 		0	 	350	189.971581	4
N	WHIGH	16	9	1998	16-Sep-98	2	 		0	0	36	1654	0	 	0	 		 		 		 		 		 		0	 	1690	189.971581	4
N	WHIGH	1	10	1998	01-Oct-98	1	 		0	0	10	746	23	 	0	 		 		 		 		 		 		0	 	779	189.971581	4
N	WHIGH	16	10	1998	16-Oct-98	2	 		0	0	8	0	13	 	0	 		 		 		 		 		 		1	 	22	189.971581	4
N	WHIGH	1	11	1998	01-Nov-98	1	 		0	0	173	530	101	 	0	 		 		 		 		 		 		8	 	812	189.971581	4
N	WHIGH	16	11	1998	16-Nov-98	2	 		0	0	236	16	88	 	0	 		 		 		 		 		 		18	 	358	189.971581	4
N	WHIGH	1	12	1998	01-Dec-98	1	 		5	0	55	62	203	 	0	 		 		 		 		 		 		10	 	335	189.971581	4
N	WHIGH	16	12	1998	16-Dec-98	2	 		9	49	18	29	3	 	0	 		 		 		 		 		 		0	 	108	189.971581	4
N	WHIGH	1	1	1999	01-Jan-99	1	 		18	1	31	24	97	 	0	 		 		 		 		 		 		1	 	172	189.971581	4
N	WHIGH	16	1	1999	16-Jan-99	2	 		2	0	62	0	1	 	0	 		 		 		 		 		 		0	 	65	189.971581	4
N	WHIGH	1	2	1999	01-Feb-99	1	 		19	0	14	0	30	 	0	 		 		 		 		 		 		4	 	67	189.971581	4
N	WHIGH	15	2	1999	15-Feb-99	2	 		20	0	9	0	14	 	0	 		 		 		 		 		 		7	 	50	189.971581	4
N	WHIGH	1	3	1999	01-Mar-99	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	1999	16-Mar-99	2	 		1	0	0	4	2	 	0	 		 		 		 		 		 		11	 	18	189.971581	4
N	WHIGH	1	4	1999	01-Apr-99	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	4	1999	16-Apr-99	2	 		0	0	0	0	0	 	1	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	1	5	1999	01-May-99	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	1999	16-May-99	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	1999	01-Jun-99	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	1999	16-Jun-99	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	1999	01-Jul-99	1	 		0	0	256	14	0	 	0	 		 		 		 		 		 		4	 	274	189.971581	4
N	WHIGH	16	7	1999	16-Jul-99	2	 		0	0	4	0	8	 	0	 		 		 		 		 		 		0	 	12	189.971581	4
N	WHIGH	1	8	1999	01-Aug-99	1	 		0	0	22	170	0	 	0	 		 		 		 		 		 		0	 	192	189.971581	4
N	WHIGH	16	8	1999	16-Aug-99	2	 		0	0	4	1273	6	 	0	 		 		 		 		 		 		0	 	1283	189.971581	4
N	WHIGH	1	9	1999	01-Sep-99	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	9	1999	16-Sep-99	2	 		2	1	89	211	21	 	0	 		 		 		 		 		 		5	 	329	189.971581	4
N	WHIGH	1	10	1999	01-Oct-99	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	10	1999	16-Oct-99	2	 		13	0	6	0	0	 	0	 		 		 		 		 		 		0	 	19	189.971581	4
N	WHIGH	1	11	1999	01-Nov-99	1	 		15	0	2	0	0	 	2	 		 		 		 		 		 		0	 	19	189.971581	4
N	WHIGH	16	11	1999	16-Nov-99	2	 		2	4	46	0	28	 	1	 		 		 		 		 		 		10	 	91	189.971581	4
N	WHIGH	1	12	1999	01-Dec-99	1	 		0	0	3	0	23	 	0	 		 		 		 		 		 		0	 	26	189.971581	4
N	WHIGH	16	12	1999	16-Dec-99	2	 		1	0	4	0	0	 	0	 		 		 		 		 		 		6	 	11	189.971581	4
N	WHIGH	1	1	2000	01-Jan-00	1	 		10	19	0	0	27	 	0	 		 		 		 		 		 		7	 	63	189.971581	4
N	WHIGH	16	1	2000	16-Jan-00	2	 		1	0	0	0	0	 	0	 		 		 		 		 		 		2	 	3	189.971581	4
N	WHIGH	1	2	2000	01-Feb-00	1	 		1	0	0	0	0	 	0	 		 		 		 		 		 		0	 	1	189.971581	4
N	WHIGH	15	2	2000	15-Feb-00	2	 		33	0	104	1	6	 	0	 		 		 		 		 		 		7	 	151	189.971581	4
N	WHIGH	1	3	2000	01-Mar-00	1	 		1	0	24	0	0	 	0	 		 		 		 		 		 		3	 	28	189.971581	4
N	WHIGH	16	3	2000	16-Mar-00	2	 		0	0	77	0	0	 	0	 		 		 		 		 		 		16	 	93	189.971581	4
N	WHIGH	1	4	2000	01-Apr-00	1	 		0	0	5	0	0	 	10	 		 		 		 		 		 		8	 	23	189.971581	4
N	WHIGH	16	4	2000	16-Apr-00	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	5	2000	01-May-00	1	 		13	0	66	0	5	 	0	 		 		 		 		 		 		0	 	84	189.971581	4
N	WHIGH	16	5	2000	16-May-00	2	 		0	0	20	0	0	 	0	 		 		 		 		 		 		0	 	20	189.971581	4
N	WHIGH	1	6	2000	01-Jun-00	1	 		0	0	0	4	0	 	0	 		 		 		 		 		 		11	 	15	189.971581	4
N	WHIGH	16	6	2000	16-Jun-00	2	 		33	0	40	2493	1	 	0	 		 		 		 		 		 		0	 	2567	189.971581	4
N	WHIGH	1	7	2000	01-Jul-00	1	 		57	0	13	0	0	 	0	 		 		 		 		 		 		4	 	74	189.971581	4
N	WHIGH	16	7	2000	16-Jul-00	2	 		9	1	0	0	14	 	0	 		 		 		 		 		 		0	 	24	189.971581	4
N	WHIGH	1	8	2000	01-Aug-00	1	 		1	0	30	0	13	 	0	 		 		 		 		 		 		1	 	45	189.971581	4
N	WHIGH	16	8	2000	16-Aug-00	2	 		11	0	12	34	4	 	0	 		 		 		 		 		 		3	 	64	189.971581	4
N	WHIGH	1	9	2000	01-Sep-00	1	 		31	2	44	18	4	 	0	 		 		 		 		 		 		3	 	102	189.971581	4
N	WHIGH	16	9	2000	16-Sep-00	2	 		1	0	7	92	1	 	0	 		 		 		 		 		 		0	 	101	189.971581	4
N	WHIGH	1	10	2000	01-Oct-00	1	 		4	7	19	0	0	 	0	 		 		 		 		 		 		0	 	30	189.971581	4
N	WHIGH	16	10	2000	16-Oct-00	2	 		75	35	17	5	17	 	0	 		 		 		 		 		 		10	 	159	189.971581	4
N	WHIGH	1	11	2000	01-Nov-00	1	 		39	20	0	0	2	 	0	 		 		 		 		 		 		0	 	61	189.971581	4
N	WHIGH	16	11	2000	16-Nov-00	2	 		12	0	17	18	66	 	0	 		 		 		 		 		 		4	 	117	189.971581	4
N	WHIGH	1	12	2000	01-Dec-00	1	 		110	0	0	0	0	 	0	 		 		 		 		 		 		0	 	110	189.971581	4
N	WHIGH	1	1	2001	01-Jan-01	1	 		139	0	0	0	0	 	0	 		 		 		 		 		 		11	 	150	189.971581	4
N	WHIGH	16	1	2001	16-Jan-01	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	2	2001	01-Feb-01	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	15	2	2001	15-Feb-01	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	3	2001	01-Mar-01	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	3	2001	16-Mar-01	2	 		0	0	0	0	4	 	0	 		 		 		 		 		 		0	 	4	189.971581	4
N	WHIGH	1	4	2001	01-Apr-01	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	4	2001	16-Apr-01	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		1	 	1	189.971581	4
N	WHIGH	1	5	2001	01-May-01	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	5	2001	16-May-01	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	6	2001	01-Jun-01	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	16	6	2001	16-Jun-01	2	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WHIGH	1	7	2001	01-Jul-01	1	 		2	0	0	0	0	 	0	 		 		 		 		 		 		0	 	2	189.971581	4
N	WHIGH	16	7	2001	16-Jul-01	2	 		0	0	0	254	0	 	0	 		 		 		 		 		 		0	 	254	189.971581	4
N	WHIGH	1	8	2001	01-Aug-01	1	 		0	0	10	892	11	 	0	 		 		 		 		 		 		0	 	913	189.971581	4
N	WHIGH	16	8	2001	16-Aug-01	2	 		6	1	38	0	2	 	0	 		 		 		 		 		 		0	 	47	189.971581	4
N	WHIGH	1	9	2001	01-Sep-01	1	 		185	1	0	154	0	 	0	 		 		 		 		 		 		8	 	348	189.971581	4
N	WHIGH	16	9	2001	16-Sep-01	2	 		0	0	17	0	18	 	0	 		 		 		 		 		 		7	 	42	189.971581	4
N	WHIGH	1	10	2001	01-Oct-01	1	 		32	0	0	0	13	 	0	 		 		 		 		 		 		0	 	45	189.971581	4
N	WHIGH	16	10	2001	16-Oct-01	2	 		52	0	0	11	11	 	0	 		 		 		 		 		 		0	 	74	189.971581	4
N	WHIGH	1	11	2001	01-Nov-01	1	 		1	0	48	20	15	 	0	 		 		 		 		 		 		8	 	92	189.971581	4
N	WHIGH	16	12	2001	16-Dec-01	2	 		67	0	0	0	0	 	0	 		 		 		 		 		 		0	 	67	189.971581	4
